timestamp;Langeland - Thruster 1 [kW];Langeland - Thruster 2 [kW];Langeland - Thruster 3 [kW];Langeland - Thruster 4 [kW];Langeland - Lever Thruster 1 [%];Langeland - Lever Thruster 2 [%];Langeland - Lever Thruster 3 [%];Langeland - Lever Thruster 4 [%];Langeland - Actual RPM Thruster 1 [RPM];Langeland - Actual RPM Thruster 2 [RPM];Langeland - Actual RPM Thruster 3 [RPM];Langeland - Actual RPM Thruster 4 [RPM];Langeland - Angle Thruster 1 [Degrees];Langeland - Angle Thruster 2 [Degrees];Langeland - Angle Thruster 3 [Degrees];Langeland - Angle Thruster 4 [Degrees];Langeland - Power DG 1 [kW];Langeland - Power DG 2 [kW];Langeland - Power DG 3 [kW];Langeland - Power DG 4 [kW];Langeland - Power DG 5 [kW];Langeland - Total Power [kW];Langeland - Fuel DG 1 [l/h];Langeland - Fuel DG 2 [l/h];Langeland - Fuel DG 3 [l/h];Langeland - Fuel DG 4  [l/h];Langeland - Fuel DG 5 [l/h];Langeland - Shore Power 1 [kW];Langeland - Shore Power 2 [kW];Langeland - Track speed [Knots];Langeland - Autopilot [on/off]
27.10.2019 08:37;162;147;395;405;57;57;73;73;918;926;1170;1173;3;359;7;7;0;0;681;679;0;1360;0;0;169;174;0;0;0;11.aug;1
27.10.2019 08:37;159;141;373;397;57;57;73;73;917;927;1171;1173;3;359;1;1;0;0;667;655;0;1322;0;0;165;169;0;0;0;;1
27.10.2019 08:37;157;134;380;395;57;57;73;73;919;927;1168;1171;3;359;6;6;0;0;662;668;0;1330;0;0;165;169;0;0;0;11.sep;1
27.10.2019 08:37;159;143;374;394;57;57;73;73;919;923;1171;1170;3;359;0;0;0;0;676;652;0;1328;0;0;163;169;0;0;0;;1
27.10.2019 08:38;159;143;390;396;57;57;73;73;918;924;1172;1174;3;359;4;3;0;0;687;682;0;1369;0;0;168;176;0;0;0;11.aug;1
27.10.2019 08:38;162;146;408;410;57;57;73;73;917;925;1170;1172;3;359;8;8;0;0;694;694;0;1388;0;0;171;179;0;0;0;;1
27.10.2019 08:38;158;145;417;414;57;57;73;73;918;923;1169;1170;3;359;8;8;0;0;692;706;0;1398;0;0;172;179;0;0;0;11.aug;1
27.10.2019 08:38;163;144;429;420;57;57;73;73;918;928;1166;1177;3;359;13;13;0;0;711;705;0;1416;0;0;176;184;0;0;0;;1
27.10.2019 08:39;159;143;380;394;57;57;73;73;918;926;1170;1170;3;359;1;1;0;0;660;670;0;1330;0;0;165;172;0;0;0;11.sep;1
27.10.2019 08:39;158;144;386;395;57;57;73;73;916;922;1170;1173;3;359;6;4;0;0;676;664;0;1340;0;0;164;171;0;0;0;;1
27.10.2019 08:39;166;151;386;399;57;57;73;73;918;925;1169;1170;3;359;8;7;0;0;678;682;0;1360;0;0;168;174;0;0;0;12;1
27.10.2019 08:39;165;147;381;403;57;57;73;73;919;926;1172;1173;3;359;358;358;0;0;685;690;0;1375;0;0;169;176;0;0;0;;1
27.10.2019 08:40;165;151;394;409;57;57;73;73;920;930;1175;1172;3;359;7;8;0;0;687;686;0;1373;0;0;171;178;0;0;0;11.sep;1
27.10.2019 08:40;168;148;386;406;57;57;73;73;920;927;1174;1171;3;359;3;3;0;0;679;687;0;1366;0;0;169;175;0;0;0;;1
27.10.2019 08:40;168;152;386;410;57;57;73;73;916;927;1174;1169;3;359;3;3;0;0;681;690;0;1389;0;0;170;179;0;0;0;11.sep;1
27.10.2019 08:40;168;151;421;427;57;57;73;73;920;925;1171;1172;3;359;10;10;0;0;718;723;0;1441;0;0;178;186;0;0;0;;1
27.10.2019 08:41;166;153;439;434;57;57;73;73;920;926;1174;1172;3;359;13;14;0;0;733;736;0;1469;0;0;180;189;0;0;0;11.aug;1
27.10.2019 08:41;170;154;420;421;57;57;73;73;920;925;1170;1171;3;359;14;13;0;0;724;717;0;1441;0;0;176;187;0;0;0;;1
27.10.2019 08:41;166;146;384;395;57;57;73;73;916;926;1172;1172;3;359;3;3;0;0;674;681;0;1355;0;0;170;173;0;0;0;11.sep;1
27.10.2019 08:41;164;144;384;391;57;57;73;73;917;926;1170;1171;3;359;3;3;0;0;673;668;0;1341;0;0;166;174;0;0;0;;1
27.10.2019 08:42;161;147;379;399;57;57;73;73;920;924;1171;1174;3;359;3;3;0;0;667;675;0;1342;0;0;167;172;0;0;0;12;1
27.10.2019 08:42;160;142;411;405;57;57;73;73;918;926;1165;1172;3;359;10;10;0;0;704;702;0;1406;0;0;170;178;0;0;0;;1
27.10.2019 08:42;166;147;390;397;57;57;73;73;919;923;1172;1171;3;359;6;6;0;0;688;689;0;1377;0;0;169;176;0;0;0;12;1
27.10.2019 08:42;167;148;396;404;57;57;73;73;917;925;1167;1171;3;359;7;7;0;0;700;708;0;1408;0;0;169;179;0;0;0;;1
27.10.2019 08:43;184;169;424;420;57;57;73;73;918;924;1171;1169;3;359;10;8;0;0;751;734;0;1485;0;0;183;191;0;0;0;11.jul;1
27.10.2019 08:43;188;172;414;447;57;57;73;73;918;926;1171;1171;3;359;4;4;0;0;742;735;0;1477;0;0;181;196;0;0;0;;1
27.10.2019 08:43;178;165;419;430;57;57;73;73;917;925;1171;1173;3;359;6;6;0;0;741;721;0;1462;0;0;179;190;0;0;0;11.jan;1
27.10.2019 08:43;178;160;429;437;57;57;73;73;917;924;1174;1171;3;359;11;10;0;0;739;744;0;1483;0;0;183;190;0;0;0;;1
27.10.2019 08:44;185;168;397;425;57;57;73;73;918;922;1174;1170;3;359;3;3;0;0;722;719;0;1441;0;0;178;188;0;0;0;11.mar;1
27.10.2019 08:44;186;173;403;431;57;57;73;73;916;926;1173;1170;3;359;3;3;0;0;732;727;0;1459;0;0;183;191;0;0;0;;1
27.10.2019 08:44;188;173;401;427;57;57;73;73;918;926;1173;1176;3;359;1;1;0;0;718;729;0;1447;0;0;179;189;0;0;0;10.sep;1
27.10.2019 08:44;187;167;407;441;57;57;73;73;916;926;1170;1173;3;359;6;6;0;0;730;735;0;1465;0;0;181;192;0;0;0;;1
27.10.2019 08:45;178;162;421;438;57;57;73;73;919;924;1175;1172;3;359;6;6;0;0;735;729;0;1464;0;0;183;188;0;0;0;11.jan;1
27.10.2019 08:45;176;156;427;437;57;57;73;73;918;926;1170;1175;3;359;10;10;0;0;729;738;0;1467;0;0;180;191;0;0;0;;1
27.10.2019 08:45;165;148;414;420;57;57;73;73;917;924;1172;1171;3;359;10;10;0;0;699;705;0;1402;0;0;174;184;0;0;0;11.jun;1
27.10.2019 08:45;165;152;413;414;57;57;73;73;915;925;1168;1171;3;359;13;11;0;0;710;710;0;1420;0;0;177;180;0;0;0;;1
27.10.2019 08:46;167;154;391;404;57;57;73;73;917;925;1171;1171;3;359;7;7;0;0;696;695;0;1391;0;0;170;179;0;0;0;11.sep;1
27.10.2019 08:46;169;151;384;403;57;57;73;73;918;926;1173;1170;3;359;4;4;0;0;687;681;0;1368;0;0;170;176;0;0;0;;1
27.10.2019 08:46;173;154;398;410;57;57;73;73;919;926;1173;1170;3;359;6;4;0;0;698;696;0;1394;0;0;171;183;0;0;0;11.jun;1
27.10.2019 08:46;174;154;391;410;57;57;73;73;917;926;1172;1173;3;359;3;3;0;0;699;696;0;1395;0;0;172;179;0;0;0;;1
27.10.2019 08:47;183;169;389;419;57;57;73;73;914;923;1172;1173;3;359;359;359;0;0;723;706;0;1429;0;0;175;185;0;0;0;11.apr;1
27.10.2019 08:47;176;155;457;447;57;57;73;73;919;925;1171;1174;3;359;14;14;0;0;767;765;0;1532;0;0;188;195;0;0;0;;1
27.10.2019 08:47;171;156;408;425;57;57;73;73;919;925;1173;1174;3;359;7;7;0;0;710;708;0;1418;0;0;176;187;0;0;0;11.jun;1
27.10.2019 08:47;168;150;393;417;57;57;73;73;919;924;1174;1173;3;359;4;4;0;0;689;695;0;1384;0;0;172;180;0;0;0;;1
27.10.2019 08:48;174;157;412;420;57;57;73;73;916;923;1168;1171;3;359;8;7;0;0;712;699;0;1411;0;0;175;183;0;0;0;11.aug;1
27.10.2019 08:48;180;164;403;419;57;57;73;73;916;924;1170;1170;3;359;6;6;0;0;709;710;0;1419;0;0;177;187;0;0;0;;1
27.10.2019 08:48;181;166;428;436;57;57;73;73;919;924;1168;1173;3;359;10;8;0;0;745;749;0;1494;0;0;182;192;0;0;0;11.apr;1
27.10.2019 08:48;186;164;413;436;57;57;73;73;920;927;1167;1170;3;359;7;6;0;0;742;739;0;1481;0;0;183;190;0;0;0;;1
27.10.2019 08:49;113;98;272;286;50;50;64;64;803;812;1034;1035;3;359;6;6;0;0;485;500;0;985;0;0;120;126;0;0;0;11;1
27.10.2019 08:49;112;98;297;299;50;50;64;64;804;809;1031;1029;3;359;20;18;0;0;516;516;0;1032;0;0;123;130;0;0;0;;1
27.10.2019 08:49;113;101;310;300;50;50;64;64;804;816;1032;1039;1;0;346;346;0;0;531;514;0;1045;0;0;128;130;0;0;0;10.jul;0
27.10.2019 08:49;116;99;276;266;50;50;64;64;805;813;1036;1040;1;0;4;4;0;0;476;487;0;963;0;0;117;125;0;0;0;;0
27.10.2019 08:50;116;98;283;269;50;50;64;64;804;810;1031;1037;1;0;8;7;0;0;495;492;0;987;0;0;120;127;0;0;0;10.mai;0
27.10.2019 08:50;115;101;299;274;50;50;64;64;803;812;1037;1035;1;0;13;13;0;0;495;506;0;1001;0;0;121;128;0;0;0;;0
27.10.2019 08:50;116;99;299;276;50;50;64;64;804;810;1035;1039;1;0;7;7;0;0;507;504;0;1011;0;0;123;128;0;0;0;10.mai;0
27.10.2019 08:50;118;98;280;282;50;50;64;64;806;811;1035;1033;1;0;4;4;0;0;499;509;0;1008;0;0;118;126;0;0;0;;0
27.10.2019 08:51;121;102;294;303;50;50;64;64;806;809;1036;1042;1;0;355;355;0;0;511;520;0;1031;0;0;126;130;0;0;0;10.mar;0
27.10.2019 08:51;123;107;209;215;50;50;58;58;804;810;929;933;1;0;350;352;0;0;431;423;0;854;0;0;105;105;0;0;0;;0
27.10.2019 08:51;123;107;205;205;50;50;58;58;805;811;933;938;1;0;359;358;0;0;407;422;0;829;0;0;101;106;0;0;0;10;0
27.10.2019 08:51;123;109;204;192;50;50;58;58;806;810;933;933;1;0;0;0;0;0;427;407;0;834;0;0;104;104;0;0;0;;0
27.10.2019 08:52;123;111;204;204;50;50;58;58;805;812;930;934;1;0;352;352;0;0;416;425;0;841;0;0;103;105;0;0;0;09.aug;0
27.10.2019 08:52;126;111;197;199;50;50;58;58;803;811;934;936;1;0;359;356;0;0;413;420;0;833;0;0;101;103;0;0;0;;0
27.10.2019 08:52;115;102;189;182;49;49;56;57;786;793;909;911;1;0;11;10;0;0;381;387;0;768;0;0;93;99;0;0;0;09.jul;0
27.10.2019 08:52;107;92;176;162;47;48;55;55;765;770;893;885;1;0;6;358;0;0;361;353;0;714;0;0;89;90;0;0;0;;0
27.10.2019 08:53;98;86;166;166;46;47;55;55;743;751;884;886;1;0;0;0;0;0;344;351;0;695;0;0;83;86;0;0;0;09.mai;0
27.10.2019 08:53;100;86;170;166;46;47;55;55;745;750;885;886;1;0;3;359;0;0;344;350;0;694;0;0;84;86;0;0;0;;0
27.10.2019 08:53;100;87;175;168;46;46;55;55;741;750;887;886;1;0;7;6;0;0;347;350;0;697;0;0;86;88;0;0;0;09.feb;0
27.10.2019 08:53;102;89;186;183;46;46;55;55;743;751;881;883;1;0;345;345;0;0;379;367;0;746;0;0;90;90;0;0;0;;0
27.10.2019 08:54;103;90;173;169;46;46;55;55;744;750;886;888;1;0;0;0;0;0;363;367;0;730;0;0;86;90;0;0;0;08.sep;0
27.10.2019 08:54;104;91;171;175;46;47;55;55;744;751;887;890;1;0;355;356;0;0;366;349;0;715;0;0;87;88;0;0;0;;0
27.10.2019 08:54;104;90;172;173;46;46;55;55;744;750;886;886;1;0;355;356;0;0;363;350;0;713;0;0;87;88;0;0;0;08.aug;0
27.10.2019 08:54;104;95;171;169;46;47;55;55;743;758;885;888;1;1;0;359;0;0;363;366;0;729;0;0;89;91;0;0;0;;0
27.10.2019 08:55;26;16;83;78;31;32;44;44;512;525;710;710;0;0;0;0;0;0;163;174;0;337;0;0;44;44;0;0;0;08.jun;0
27.10.2019 08:55;24;16;92;85;31;32;44;44;498;515;711;711;359;359;4;4;0;0;160;173;0;333;0;0;44;43;0;0;0;;0
27.10.2019 08:55;26;17;93;86;31;32;44;44;499;512;710;710;7;7;358;359;0;0;174;189;0;363;0;0;46;44;0;0;0;08.jan;0
27.10.2019 08:55;25;17;88;82;30;31;43;43;482;500;695;696;1;1;358;358;0;0;181;167;0;348;0;0;45;43;0;0;0;;0
27.10.2019 08:56;24;16;13;5;29;30;0;0;465;485;216;237;355;355;59;296;0;0;92;74;0;166;0;0;40;39;0;0;0;07.jul;0
27.10.2019 08:56;27;18;16;5;29;30;0;0;464;483;-477;-475;3;4;183;183;0;0;89;92;0;181;0;0;40;39;0;0;0;;0
27.10.2019 08:56;30;21;13;4;29;29;0;0;462;478;-427;-442;350;350;183;183;0;0;108;115;0;223;0;0;40;40;0;0;0;06.sep;0
27.10.2019 08:56;34;25;79;80;29;30;31;31;462;481;495;502;355;355;170;170;0;0;205;191;0;396;0;0;48;47;0;0;0;;0
27.10.2019 08:57;70;59;223;187;34;35;48;48;541;557;765;778;44;44;195;195;0;0;383;396;0;779;0;0;91;98;0;0;0;05.aug;0
27.10.2019 08:57;58;54;166;195;33;34;41;41;542;556;660;678;15;15;211;211;0;0;346;328;0;674;0;0;87;86;0;0;0;;0
27.10.2019 08:57;63;56;137;123;33;34;41;41;539;559;657;658;10;10;186;188;0;0;273;280;0;553;0;0;69;71;0;0;0;04.jan;0
27.10.2019 08:57;67;66;162;140;34;35;41;41;548;560;672;671;350;349;218;214;0;0;306;313;0;619;0;0;75;74;0;0;0;;0
27.10.2019 08:58;88;89;272;221;35;36;48;48;576;592;775;764;329;313;197;198;0;0;441;450;0;891;0;0;106;108;0;0;0;3;0
27.10.2019 08:58;62;65;371;305;28;29;56;56;525;560;895;885;343;346;183;184;0;0;517;511;0;1028;0;0;130;135;0;0;0;;0
27.10.2019 08:58;51;44;88;74;28;29;34;34;448;468;552;552;31;31;180;180;0;0;192;213;0;405;0;0;47;49;0;0;0;01.feb;0
27.10.2019 08:58;133;134;30;26;48;48;22;22;645;663;362;373;13;13;180;180;0;0;248;226;0;474;0;0;49;49;0;0;0;;0
27.10.2019 08:59;342;354;162;164;57;58;43;43;917;928;684;689;348;346;242;239;0;0;661;623;0;1267;0;0;156;157;0;0;0;01.jan;0
27.10.2019 08:59;194;212;285;244;46;47;50;50;744;761;813;806;296;294;186;194;0;0;591;586;0;1177;0;0;145;152;0;0;0;;0
27.10.2019 08:59;271;266;386;342;51;53;56;56;827;850;890;888;51;51;163;165;0;0;779;774;0;1553;0;0;192;197;0;0;0;01.mai;0
27.10.2019 08:59;72;68;58;59;33;34;30;30;528;544;496;505;27;27;159;159;0;0;179;214;0;393;0;0;46;50;0;0;0;;0
27.10.2019 09:00;330;315;57;58;55;56;29;29;876;897;473;474;49;49;219;218;0;0;488;484;0;972;0;0;116;125;0;0;0;0.7;0
27.10.2019 09:00;197;188;214;203;46;47;48;48;732;755;773;770;63;63;186;187;0;0;516;509;0;1025;0;0;126;128;0;0;0;;0
27.10.2019 09:00;400;392;52;49;59;60;29;29;938;965;466;467;37;38;184;184;0;0;576;553;0;1129;0;0;141;139;0;0;0;0.6;0
27.10.2019 09:00;128;113;237;233;36;37;60;60;598;613;787;784;117;118;174;176;0;0;534;481;0;1015;0;0;107;111;0;0;0;;0
27.10.2019 09:01;97;87;57;46;35;36;27;27;550;583;448;446;41;39;87;110;0;0;213;219;0;432;0;0;51;53;0;0;0;0.3;0
27.10.2019 09:01;182;176;51;46;45;46;27;27;722;745;446;444;52;53;84;101;0;0;309;307;0;616;0;0;77;79;0;0;0;;0
27.10.2019 09:01;176;180;50;47;44;45;27;27;717;736;440;446;77;77;84;101;0;0;311;308;0;619;0;0;76;77;0;0;0;0.4;0
27.10.2019 09:01;189;169;49;46;43;44;27;27;692;713;440;443;143;127;84;101;0;0;307;306;0;613;0;0;79;78;0;0;0;;0
27.10.2019 09:02;148;146;51;43;42;43;27;27;675;697;445;444;59;58;84;101;0;0;273;286;0;559;0;0;71;72;0;0;0;0.1;0
27.10.2019 09:02;151;155;47;44;42;43;27;27;676;696;445;446;124;122;84;101;0;0;290;286;0;576;0;0;73;74;0;0;0;;0
27.10.2019 09:02;282;271;49;47;52;52;28;28;828;847;449;449;17;17;84;101;0;0;445;437;0;882;0;0;106;107;0;0;0;0;0
27.10.2019 09:02;313;287;56;49;53;54;28;29;854;867;464;465;17;17;84;101;0;0;460;459;0;919;0;0;110;119;0;0;0;;0
27.10.2019 09:03;312;285;56;49;53;54;28;29;866;869;466;463;17;17;84;101;0;0;462;454;0;916;0;0;109;111;0;0;0;0;0
27.10.2019 09:03;14;3;12;4;0;0;0;0;122;140;34;39;17;17;84;101;0;0;44;103;0;147;0;0;36;41;0;0;0;;0
27.10.2019 09:03;14;2;12;4;0;0;0;0;0;0;0;0;17;17;84;101;0;0;56;71;0;127;0;0;38;38;0;0;0;0;0
27.10.2019 09:03;14;2;13;4;0;0;0;0;0;0;0;0;17;17;84;101;0;0;55;78;0;133;0;0;38;38;0;0;0;;0
27.10.2019 09:04;14;3;12;4;0;0;0;0;0;0;0;0;17;17;84;101;0;0;61;76;0;137;0;0;39;38;0;0;0;0;0
27.10.2019 09:04;14;3;12;4;0;0;0;0;0;0;0;0;17;17;84;101;0;0;69;62;0;131;0;0;39;38;0;0;0;;0
27.10.2019 09:04;14;2;12;4;0;0;0;0;0;0;0;0;17;17;84;101;0;0;52;61;0;113;0;0;37;38;0;0;0;0;0
27.10.2019 09:04;14;3;13;4;0;0;0;0;0;0;0;0;17;17;84;101;0;0;50;60;0;110;0;0;38;38;0;0;0;;0
27.10.2019 09:05;14;2;12;4;0;0;0;0;0;0;0;0;17;17;84;101;0;0;51;61;0;112;0;0;38;38;0;0;0;0;0
27.10.2019 09:05;14;3;12;4;0;0;0;0;0;0;0;0;17;17;84;101;0;0;52;63;0;115;0;0;39;38;0;0;0;;0
27.10.2019 09:05;14;2;12;4;0;0;0;0;0;0;-1;0;17;17;84;101;0;0;68;63;0;131;0;0;38;37;0;0;0;0;0
27.10.2019 09:05;14;2;13;4;0;0;0;0;0;0;0;0;17;17;84;101;0;0;68;48;0;116;0;0;39;36;0;0;0;;0
27.10.2019 09:06;14;2;13;5;0;0;0;0;0;0;0;0;17;17;84;101;0;0;68;49;0;117;0;0;38;38;0;0;0;0;0
27.10.2019 09:06;14;2;13;4;0;0;0;0;0;0;0;0;17;17;84;101;0;0;68;66;0;134;0;0;37;37;0;0;0;;0
27.10.2019 09:06;14;2;13;4;0;0;0;0;0;0;0;0;17;17;84;101;0;0;49;66;0;115;0;0;37;38;0;0;0;0;0
27.10.2019 09:06;14;2;12;4;0;0;0;0;0;0;0;0;17;17;84;101;0;0;64;67;0;131;0;0;37;37;0;0;0;;0
27.10.2019 09:07;14;2;12;4;0;0;0;0;0;0;0;0;17;17;84;101;0;0;47;72;0;119;0;0;37;38;0;0;0;0;0
27.10.2019 09:07;14;2;13;4;0;0;0;0;0;0;0;0;17;17;84;101;0;0;65;57;0;122;0;0;39;36;0;0;0;;0
27.10.2019 09:07;14;2;12;5;0;0;0;0;0;0;0;0;17;17;84;101;0;0;49;74;0;123;0;0;38;37;0;0;0;0;0
27.10.2019 09:07;14;3;13;4;0;0;0;0;0;0;0;0;17;17;84;101;0;0;65;58;0;123;0;0;38;37;0;0;0;;0
27.10.2019 09:08;14;2;12;4;0;0;0;0;0;0;-1;0;17;17;84;101;0;0;65;59;0;124;0;0;38;36;0;0;0;0;0
27.10.2019 09:08;14;2;12;4;0;0;0;0;0;0;0;0;17;17;84;101;0;0;63;59;0;122;0;0;38;37;0;0;0;;0
27.10.2019 09:08;14;2;12;4;0;0;0;0;0;0;0;0;17;17;84;101;0;0;63;59;0;122;0;0;37;38;0;0;0;0;0
27.10.2019 09:08;14;3;13;4;0;0;0;0;0;0;0;0;17;17;84;101;0;0;63;59;0;122;0;0;38;38;0;0;0;;0
27.10.2019 09:09;14;3;12;4;0;0;0;0;0;0;0;0;17;17;84;101;0;0;63;62;0;125;0;0;37;37;0;0;0;0;0
27.10.2019 09:09;14;3;12;4;0;0;0;0;0;0;0;0;17;17;84;101;0;0;63;65;0;128;0;0;38;38;0;0;0;;0
27.10.2019 09:09;14;4;12;4;0;0;0;0;0;0;0;0;17;17;84;101;0;0;64;65;0;129;0;0;39;36;0;0;0;0;0
27.10.2019 09:09;14;3;13;4;0;0;0;0;0;0;-1;0;17;17;84;101;0;0;61;65;0;126;0;0;37;37;0;0;0;;0
27.10.2019 09:10;14;2;13;4;0;0;0;0;0;0;0;0;17;17;84;101;0;0;61;65;0;126;0;0;39;37;0;0;0;0;0
27.10.2019 09:10;14;3;13;4;0;0;0;0;0;0;0;0;17;17;84;101;0;0;61;65;0;126;0;0;39;37;0;0;0;;0
27.10.2019 09:10;14;3;12;4;0;0;0;0;0;0;0;0;17;17;84;101;0;0;61;65;0;126;0;0;38;37;0;0;0;0;0
27.10.2019 09:10;14;2;12;4;0;0;0;0;0;0;-1;0;17;17;84;101;0;0;61;65;0;126;0;0;37;37;0;0;0;;0
27.10.2019 09:11;14;2;12;4;0;0;0;0;0;0;0;0;17;17;84;101;0;0;60;66;0;126;0;0;39;36;0;0;0;0;0
27.10.2019 09:11;15;2;13;4;0;0;0;0;0;0;0;0;17;17;84;101;0;0;62;52;0;114;0;0;39;36;0;0;0;;0
27.10.2019 09:11;14;2;13;4;0;0;0;0;0;0;0;0;17;17;84;101;0;0;63;73;0;136;0;0;38;38;0;0;0;0;0
27.10.2019 09:11;14;3;13;5;0;0;0;0;0;0;0;0;17;17;84;101;0;0;63;69;0;132;0;0;39;38;0;0;0;;0
27.10.2019 09:12;14;3;12;4;0;0;0;0;0;0;0;0;17;17;84;101;0;0;64;52;0;116;0;0;38;36;0;0;0;0;0
27.10.2019 09:12;14;2;12;4;0;0;0;0;0;0;0;0;17;17;84;101;0;0;64;69;0;133;0;0;38;37;0;0;0;;0
27.10.2019 09:12;14;2;13;4;0;0;0;0;0;0;0;0;17;17;84;101;0;0;65;69;0;134;0;0;38;37;0;0;0;0;0
27.10.2019 09:12;14;2;13;4;0;0;0;0;0;0;0;0;17;17;84;101;0;0;65;69;0;134;0;0;38;38;0;0;0;;0
27.10.2019 09:13;14;3;13;4;0;0;0;0;0;0;0;0;17;17;84;101;0;0;65;52;0;117;0;0;38;38;0;0;0;0;0
27.10.2019 09:13;14;2;13;4;0;0;0;0;0;0;0;0;49;49;84;101;0;0;65;68;0;133;0;0;38;36;0;0;0;;0
27.10.2019 09:13;14;2;13;4;0;0;0;0;0;0;0;0;49;49;84;101;0;0;67;69;0;136;0;0;38;37;0;0;0;0;0
27.10.2019 09:13;14;2;13;4;0;0;0;0;0;0;0;0;52;52;86;101;0;0;66;69;0;135;0;0;38;36;0;0;0;;0
27.10.2019 09:14;14;2;12;4;0;0;0;0;0;0;0;0;52;52;86;101;0;0;50;69;0;119;0;0;37;37;0;0;0;0;0
27.10.2019 09:14;14;2;13;5;0;0;0;0;0;0;-1;0;52;52;86;101;0;0;66;53;0;119;0;0;39;37;0;0;0;;0
27.10.2019 09:14;14;2;13;4;0;0;0;0;0;0;0;0;52;52;86;101;0;0;68;55;0;123;0;0;38;37;0;0;0;0;0
27.10.2019 09:14;14;3;13;4;0;0;0;0;0;0;0;0;52;52;86;101;0;0;68;56;0;124;0;0;38;36;0;0;0;;0
27.10.2019 09:15;14;2;13;4;0;0;0;0;0;0;0;0;52;52;86;101;0;0;51;72;0;123;0;0;38;36;0;0;0;0;0
27.10.2019 09:15;14;2;13;4;0;0;0;0;0;0;0;0;52;52;86;101;0;0;51;72;0;123;0;0;38;37;0;0;0;;0
27.10.2019 09:15;14;3;12;4;0;0;0;0;0;0;0;0;52;52;86;101;0;0;68;59;0;127;0;0;38;37;0;0;0;0;0
27.10.2019 09:15;66;60;83;74;32;32;38;38;471;493;512;511;52;52;86;101;0;0;226;217;0;443;0;0;51;50;0;0;0;;0
27.10.2019 09:16;125;116;119;120;38;39;39;39;617;632;626;625;63;62;86;101;0;0;329;336;0;665;0;0;83;83;0;0;0;0;0
27.10.2019 09:16;139;126;126;129;40;41;40;40;639;654;644;644;63;62;86;101;0;0;361;359;0;720;0;0;86;88;0;0;0;;0
27.10.2019 09:16;143;127;127;130;40;41;40;40;650;656;644;642;63;62;86;101;0;0;343;358;0;701;0;0;85;86;0;0;0;0;0
27.10.2019 09:16;142;128;125;131;40;41;40;40;648;659;652;644;63;63;86;101;0;0;360;342;0;702;0;0;86;86;0;0;0;;0
27.10.2019 09:17;240;248;335;338;50;51;56;56;811;824;906;910;180;181;183;180;0;0;727;714;0;1441;0;0;179;183;0;0;0;0.3;0
27.10.2019 09:17;220;216;310;309;50;50;56;56;809;811;905;908;180;180;184;184;0;0;657;646;0;1303;0;0;161;165;0;0;0;;0
27.10.2019 09:17;190;191;291;290;50;50;56;56;804;813;905;906;180;180;184;184;0;0;609;610;0;1219;0;0;147;152;0;0;0;03.mar;0
27.10.2019 09:17;252;256;284;277;56;57;56;56;904;922;907;909;183;183;184;184;0;0;671;678;0;1349;0;0;159;170;0;0;0;;0
27.10.2019 09:18;243;232;266;260;56;57;56;56;904;921;906;906;173;174;184;184;0;0;620;626;0;1246;0;0;151;156;0;0;0;05.mar;0
27.10.2019 09:18;225;224;257;252;56;57;56;56;902;923;907;908;181;181;181;183;0;0;602;595;0;1197;0;0;145;151;0;0;0;;0
27.10.2019 09:18;231;230;247;242;56;57;56;56;907;919;907;910;181;181;183;181;0;0;602;597;0;1199;0;0;147;151;0;0;0;06.apr;0
27.10.2019 09:18;166;166;234;229;51;52;56;56;833;850;907;907;183;183;183;183;0;0;510;515;0;1025;0;0;123;127;0;0;0;;0
27.10.2019 09:19;162;150;229;223;51;52;56;56;827;840;904;905;176;176;179;183;0;0;494;497;0;991;0;0;117;127;0;0;0;07.jan;1
27.10.2019 09:19;205;197;222;218;56;57;56;56;900;923;906;907;176;176;179;183;0;0;531;532;0;1063;0;0;130;131;0;0;0;;1
27.10.2019 09:19;210;202;218;214;56;57;56;56;913;932;907;905;176;174;179;183;0;0;527;532;0;1059;0;0;129;131;0;0;0;07.jun;1
27.10.2019 09:19;229;222;214;210;58;59;56;56;926;947;907;907;172;172;179;183;0;0;561;548;0;1109;0;0;136;136;0;0;0;;1
27.10.2019 09:20;236;229;214;206;59;60;56;56;953;970;905;909;176;176;179;183;0;0;563;548;0;1111;0;0;133;140;0;0;0;07.sep;1
27.10.2019 09:20;235;224;208;205;59;60;56;56;953;970;907;909;177;177;179;183;0;0;545;547;0;1092;0;0;133;140;0;0;0;;1
27.10.2019 09:20;233;219;206;203;59;60;56;56;949;973;907;905;177;177;179;183;0;0;545;547;0;1092;0;0;133;135;0;0;0;08.mar;1
27.10.2019 09:20;232;216;203;202;59;60;56;56;953;970;907;907;183;183;179;183;0;0;545;547;0;1092;0;0;130;136;0;0;0;;1
27.10.2019 09:21;240;240;200;203;59;60;56;56;957;973;904;906;187;190;179;183;0;0;561;564;0;1125;0;0;135;140;0;0;0;08.apr;1
27.10.2019 09:21;244;229;204;201;58;59;56;56;940;963;907;908;167;169;179;183;0;0;538;565;0;1103;0;0;133;143;0;0;0;;1
27.10.2019 09:21;203;191;203;202;56;57;56;56;904;926;905;907;173;172;179;183;0;0;522;499;0;1021;0;0;125;127;0;0;0;08.mai;1
27.10.2019 09:21;182;174;201;202;55;56;56;56;892;911;905;907;183;183;179;183;0;0;488;482;0;970;0;0;116;125;0;0;0;;1
